Unnamed: 0,State,District,Reg_id,date,rainfall_mm
2499,Madhya Pradesh,BALAGHAT,5004,2010-01-15,0.0
2500,Madhya Pradesh,BALAGHAT,5005,2010-01-15,0.0
2501,Madhya Pradesh,BALAGHAT,5006,2010-01-15,0.0
2502,Madhya Pradesh,BALAGHAT,5007,2010-01-15,0.0
2503,Madhya Pradesh,BALAGHAT,5008,2010-01-15,0.0
2504,Madhya Pradesh,BALAGHAT,5009,2010-01-15,0.0
2505,Madhya Pradesh,BARWANI,6001,2010-01-15,0.0
2506,Madhya Pradesh,BARWANI,6002,2010-01-15,0.0
2507,Madhya Pradesh,BARWANI,6003,2010-01-15,0.0
2508,Madhya Pradesh,BARWANI,6004,2010-01-15,0.0058009843
2509,Madhya Pradesh,BARWANI,6005,2010-01-15,0.0
2510,Madhya Pradesh,BARWANI,6006,2010-01-15,0.0
2511,Madhya Pradesh,BARWANI,6007,2010-01-15,0.0
2512,Madhya Pradesh,BARWANI,6008,2010-01-15,0.0
2513,Madhya Pradesh,BARWANI,6009,2010-01-15,0.0
2514,Madhya Pradesh,BETUL,7001,2010-01-15,0.0
2515,Madhya Pradesh,BETUL,7002,2010-01-15,0.0
2516,Madhya Pradesh,BETUL,7003,2010-01-15,0.0
2517,Madhya Pradesh,BETUL,7005,2010-01-15,0.0
2518,Madhya Pradesh,BETUL,7006,2010-01-15,0.0
2519,Madhya Pradesh,BETUL,7007,2010-01-15,0.0
2520,Madhya Pradesh,BETUL,7008,2010-01-15,0.0
2521,Madhya Pradesh,BHIND,8001,2010-01-15,0.02956835
2522,Madhya Pradesh,BHIND,8002,2010-01-15,0.2199044
2523,Madhya Pradesh,BHIND,8003,2010-01-15,0.020665452
2524,Madhya Pradesh,BHIND,8004,2010-01-15,0.5461136
2525,Madhya Pradesh,BHIND,8005,2010-01-15,0.009658886
2526,Madhya Pradesh,BALAGHAT,5001,2010-01-15,0.0
2527,Madhya Pradesh,BHIND,8008,2010-01-15,0.16064519
2528,Madhya Pradesh,BHOPAL,9001,2010-01-15,0.0
2529,Madhya Pradesh,BHOPAL,9002,2010-01-15,0.0
2530,Madhya Pradesh,BURHANPUR,1,2010-01-15,0.0
2531,Madhya Pradesh,BURHANPUR,2,2010-01-15,0.0
2532,Madhya Pradesh,BURHANPUR,3,2010-01-15,0.0
2533,Madhya Pradesh,CHHATARPUR,1001,2010-01-15,0.0
2534,Madhya Pradesh,CHHATARPUR,1002,2010-01-15,0.0
2535,Madhya Pradesh,CHHATARPUR,1003,2010-01-15,0.0
2536,Madhya Pradesh,CHHATARPUR,1004,2010-01-15,0.0
2537,Madhya Pradesh,CHHATARPUR,1005,2010-01-15,0.0
2538,Madhya Pradesh,CHHATARPUR,1006,2010-01-15,0.0
2539,Madhya Pradesh,CHHATARPUR,1008,2010-01-15,0.0
2540,Madhya Pradesh,CHHATARPUR,1009,2010-01-15,0.0
2541,Madhya Pradesh,CHHATARPUR,1010,2010-01-15,0.0
2542,Madhya Pradesh,CHHATARPUR,1011,2010-01-15,0.0
2543,Madhya Pradesh,CHHINDWARA,2001,2010-01-15,0.0
2544,Madhya Pradesh,CHHINDWARA,2002,2010-01-15,0.0
2545,Madhya Pradesh,CHHINDWARA,2003,2010-01-15,0.0
2546,Madhya Pradesh,CHHINDWARA,2004,2010-01-15,0.0
2547,Madhya Pradesh,CHHINDWARA,2005,2010-01-15,0.0
2548,Madhya Pradesh,CHHINDWARA,2006,2010-01-15,0.0
2549,Madhya Pradesh,CHHINDWARA,2007,2010-01-15,0.0
2550,Madhya Pradesh,CHHINDWARA,2008,2010-01-15,0.0
2551,Madhya Pradesh,CHHINDWARA,2010,2010-01-15,0.0
2552,Madhya Pradesh,CHHINDWARA,2011,2010-01-15,0.0
2553,Madhya Pradesh,CHHINDWARA,2012,2010-01-15,0.0
2554,Madhya Pradesh,DAMOH,3001,2010-01-15,0.0
2555,Madhya Pradesh,DAMOH,3002,2010-01-15,0.0
2556,Madhya Pradesh,DAMOH,3003,2010-01-15,0.0
2557,Madhya Pradesh,DAMOH,3004,2010-01-15,0.0
2558,Madhya Pradesh,DAMOH,3005,2010-01-15,0.0
2559,Madhya Pradesh,DAMOH,3006,2010-01-15,0.0
2560,Madhya Pradesh,DAMOH,3007,2010-01-15,0.0
2561,Madhya Pradesh,DATIA,4001,2010-01-15,0.0
2562,Madhya Pradesh,DATIA,4002,2010-01-15,0.0
2563,Madhya Pradesh,DATIA,4004,2010-01-15,0.0
2564,Madhya Pradesh,DATIA,4005,2010-01-15,0.0
2565,Madhya Pradesh,DATIA,4006,2010-01-15,0.0001736276
2566,Madhya Pradesh,DEWAS,5001,2010-01-15,0.0
2567,Madhya Pradesh,DEWAS,5002,2010-01-15,0.0
2568,Madhya Pradesh,DEWAS,5003,2010-01-15,0.0
2569,Madhya Pradesh,DEWAS,5004,2010-01-15,0.0
2570,Madhya Pradesh,DEWAS,5005,2010-01-15,0.0
2571,Madhya Pradesh,DEWAS,5006,2010-01-15,0.0
2572,Madhya Pradesh,DEWAS,5007,2010-01-15,0.0
2573,Madhya Pradesh,DEWAS,5008,2010-01-15,0.0
2574,Madhya Pradesh,DHAR,6001,2010-01-15,0.0
2575,Madhya Pradesh,DHAR,6003,2010-01-15,0.0
2576,Madhya Pradesh,DHAR,6004,2010-01-15,0.0
2577,Madhya Pradesh,DHAR,6005,2010-01-15,0.0
2578,Madhya Pradesh,DHAR,6006,2010-01-15,0.0
2579,Madhya Pradesh,DHAR,6007,2010-01-15,0.0
2580,Madhya Pradesh,DHAR,6008,2010-01-15,0.0
2581,Madhya Pradesh,DINDORI,7001,2010-01-15,0.0
2582,Madhya Pradesh,DINDORI,7002,2010-01-15,0.0
2583,Madhya Pradesh,KHANDWA,8001,2010-01-15,0.0
2584,Madhya Pradesh,KHANDWA,8002,2010-01-15,0.0
2585,Madhya Pradesh,KHANDWA,8003,2010-01-15,0.0
2586,Madhya Pradesh,KHANDWA,8004,2010-01-15,0.0
2587,Madhya Pradesh,GUNA,9001,2010-01-15,0.0
2588,Madhya Pradesh,GUNA,9002,2010-01-15,0.0
2589,Madhya Pradesh,GUNA,9003,2010-01-15,0.0
2590,Madhya Pradesh,GUNA,9004,2010-01-15,0.7416714
2591,Madhya Pradesh,GUNA,9005,2010-01-15,0.0
2592,Madhya Pradesh,GUNA,9006,2010-01-15,0.0
2593,Madhya Pradesh,GUNA,9007,2010-01-15,0.27701017
2594,Madhya Pradesh,GWALIOR,1,2010-01-15,0.04362727
2595,Madhya Pradesh,GWALIOR,2,2010-01-15,0.59924114
2596,Madhya Pradesh,GWALIOR,3,2010-01-15,0.5387452
2597,Madhya Pradesh,GWALIOR,4,2010-01-15,0.010922403
2598,Madhya Pradesh,HARDA,1001,2010-01-15,0.0
2599,Madhya Pradesh,HARDA,1003,2010-01-15,0.0
2600,Madhya Pradesh,HARDA,1004,2010-01-15,0.0
2601,Madhya Pradesh,HARDA,1005,2010-01-15,0.0
2602,Madhya Pradesh,HARDA,1006,2010-01-15,0.0
2603,Madhya Pradesh,HOSHANGABAD,2001,2010-01-15,0.0
2604,Madhya Pradesh,HOSHANGABAD,2002,2010-01-15,0.0
2605,Madhya Pradesh,HOSHANGABAD,2003,2010-01-15,0.0
2606,Madhya Pradesh,HOSHANGABAD,2004,2010-01-15,0.0
2607,Madhya Pradesh,RAISEN,3006,2010-01-11,5.66265
2608,Madhya Pradesh,RAISEN,3007,2010-01-11,6.79695
2609,Madhya Pradesh,RAISEN,3008,2010-01-11,2.7207437
2610,Madhya Pradesh,RAJGARH,4001,2010-01-11,0.0
2611,Madhya Pradesh,RAJGARH,4002,2010-01-11,0.035523333
2612,Madhya Pradesh,RAJGARH,4003,2010-01-11,0.0056819795
2613,Madhya Pradesh,RAJGARH,4004,2010-01-11,0.17898545
2614,Madhya Pradesh,RAJGARH,4005,2010-01-11,0.6773182
2615,Madhya Pradesh,RAJGARH,4006,2010-01-11,0.0053117746
2616,Madhya Pradesh,RAJGARH,4007,2010-01-11,0.66581684
2617,Madhya Pradesh,RATLAM,5002,2010-01-11,0.0
2618,Madhya Pradesh,RATLAM,5003,2010-01-11,0.11141987
2619,Madhya Pradesh,RATLAM,5004,2010-01-11,0.13572633
2620,Madhya Pradesh,RATLAM,5005,2010-01-11,0.0012827828
2621,Madhya Pradesh,RATLAM,5006,2010-01-11,0.0
2622,Madhya Pradesh,RATLAM,5007,2010-01-11,0.0
2623,Madhya Pradesh,RATLAM,5008,2010-01-11,7.023888e-05
2624,Madhya Pradesh,REWA,6001,2010-01-11,0.0
2625,Madhya Pradesh,REWA,6002,2010-01-11,0.0
2626,Madhya Pradesh,REWA,6003,2010-01-11,0.0
2627,Madhya Pradesh,REWA,6004,2010-01-11,0.0
2628,Madhya Pradesh,REWA,6005,2010-01-11,0.0
2629,Madhya Pradesh,REWA,6007,2010-01-11,0.0
2630,Madhya Pradesh,REWA,6008,2010-01-11,0.0
2631,Madhya Pradesh,REWA,6009,2010-01-11,0.0
2632,Madhya Pradesh,REWA,6010,2010-01-11,0.0
2633,Madhya Pradesh,REWA,6011,2010-01-11,0.0
2634,Madhya Pradesh,SAGAR,7001,2010-01-11,0.027155811
2635,Madhya Pradesh,SAGAR,7002,2010-01-11,0.0
2636,Madhya Pradesh,SAGAR,7003,2010-01-11,0.021602415
2637,Madhya Pradesh,SAGAR,7004,2010-01-11,0.09299048
2638,Madhya Pradesh,SAGAR,7005,2010-01-11,1.0942571
2639,Madhya Pradesh,SAGAR,7006,2010-01-11,0.7094443
2640,Madhya Pradesh,SAGAR,7007,2010-01-11,0.08748174
2641,Madhya Pradesh,SAGAR,7008,2010-01-11,0.024906415
2642,Madhya Pradesh,SAGAR,7009,2010-01-11,0.89572316
2643,Madhya Pradesh,SAGAR,7010,2010-01-11,0.033453558
2644,Madhya Pradesh,SAGAR,7011,2010-01-11,0.23934707
2645,Madhya Pradesh,SATNA,8001,2010-01-11,0.046893787
2646,Madhya Pradesh,SATNA,8002,2010-01-11,0.0
2647,Madhya Pradesh,SATNA,8003,2010-01-11,0.0
2648,Madhya Pradesh,SATNA,8004,2010-01-11,0.0
2649,Madhya Pradesh,SATNA,8005,2010-01-11,0.02015365
2650,Madhya Pradesh,SATNA,8007,2010-01-11,0.0
2651,Madhya Pradesh,SATNA,8008,2010-01-11,0.0
2652,Madhya Pradesh,SATNA,8009,2010-01-11,0.23760447
2653,Madhya Pradesh,SATNA,8010,2010-01-11,0.0
2654,Madhya Pradesh,SEHORE,9001,2010-01-11,1.9357744
2655,Madhya Pradesh,SEHORE,9002,2010-01-11,3.53637
2656,Madhya Pradesh,SEHORE,9003,2010-01-11,3.596438
2657,Madhya Pradesh,SEHORE,9004,2010-01-11,3.0081086
2658,Madhya Pradesh,SEHORE,9005,2010-01-11,0.83801967
2659,Madhya Pradesh,SEHORE,9006,2010-01-11,1.4398369
2660,Madhya Pradesh,SEHORE,9007,2010-01-11,4.386009
2661,Madhya Pradesh,SEHORE,9008,2010-01-11,5.060401
2662,Madhya Pradesh,SEONI,2,2010-01-11,0.0
2663,Madhya Pradesh,SEONI,3,2010-01-11,0.0
2664,Madhya Pradesh,SEONI,4,2010-01-11,0.3280995
2665,Madhya Pradesh,SEONI,5,2010-01-11,0.0
2666,Madhya Pradesh,SEONI,6,2010-01-11,0.0
2667,Madhya Pradesh,SEONI,7,2010-01-11,0.0641563
2668,Madhya Pradesh,SEONI,8,2010-01-11,0.0
2669,Madhya Pradesh,SHAHDOL,1001,2010-01-11,0.2929761
2670,Madhya Pradesh,SHAHDOL,1002,2010-01-11,0.0
2671,Madhya Pradesh,SHAHDOL,1003,2010-01-11,0.0
2672,Madhya Pradesh,SHAHDOL,1004,2010-01-11,0.08425333
2673,Madhya Pradesh,SHAJAPUR,2001,2010-01-11,2.666103
2674,Madhya Pradesh,SHAJAPUR,2003,2010-01-11,5.9444704
2675,Madhya Pradesh,SHAJAPUR,2005,2010-01-11,3.3305588
2676,Madhya Pradesh,SHEOPUR,3001,2010-01-11,0.0
2677,Madhya Pradesh,SHAJAPUR,2004,2010-01-11,0.7744858
2678,Madhya Pradesh,SHEOPUR,3002,2010-01-11,0.0
2679,Madhya Pradesh,HOSHANGABAD,2005,2010-01-15,0.0
2680,Madhya Pradesh,HOSHANGABAD,2006,2010-01-15,0.0
2681,Madhya Pradesh,HOSHANGABAD,2007,2010-01-15,0.0
2682,Madhya Pradesh,HOSHANGABAD,2008,2010-01-15,0.0
2683,Madhya Pradesh,INDORE,3002,2010-01-15,0.0
2684,Madhya Pradesh,INDORE,3003,2010-01-15,0.0
2685,Madhya Pradesh,INDORE,3004,2010-01-15,0.0
2686,Madhya Pradesh,INDORE,3005,2010-01-15,0.0
2687,Madhya Pradesh,JABALPUR,4001,2010-01-15,0.0
2688,Madhya Pradesh,JABALPUR,4002,2010-01-15,0.0
2689,Madhya Pradesh,JABALPUR,4003,2010-01-15,0.0
2690,Madhya Pradesh,JABALPUR,4004,2010-01-15,0.0
2691,Madhya Pradesh,JABALPUR,4005,2010-01-15,0.0
2692,Madhya Pradesh,JABALPUR,4006,2010-01-15,0.0
2693,Madhya Pradesh,JABALPUR,4007,2010-01-15,0.0
2694,Madhya Pradesh,JHABUA,5001,2010-01-15,0.0
2695,Madhya Pradesh,JHABUA,5003,2010-01-15,0.0
2696,Madhya Pradesh,JHABUA,5004,2010-01-15,0.0
2697,Madhya Pradesh,JHABUA,5005,2010-01-15,0.0
2698,Madhya Pradesh,KATNI,6001,2010-01-15,0.0
2699,Madhya Pradesh,KATNI,6002,2010-01-15,0.0
2700,Madhya Pradesh,KATNI,6003,2010-01-15,0.0
2701,Madhya Pradesh,KATNI,6004,2010-01-15,0.0
2702,Madhya Pradesh,KATNI,6005,2010-01-15,0.0
2703,Madhya Pradesh,KATNI,6006,2010-01-15,0.0
2704,Madhya Pradesh,KATNI,6007,2010-01-15,0.0
2705,Madhya Pradesh,MANDLA,7001,2010-01-15,0.0
2706,Madhya Pradesh,MANDLA,7002,2010-01-15,0.0
2707,Madhya Pradesh,MANDLA,7004,2010-01-15,0.0
2708,Madhya Pradesh,BHIND,8006,2010-01-15,0.0
2709,Madhya Pradesh,PANNA,2010,2010-01-15,0.0
2710,Madhya Pradesh,PANNA,2011,2010-01-15,0.0
2711,Madhya Pradesh,PANNA,2012,2010-01-15,0.0
2712,Madhya Pradesh,MANDLA,7005,2010-01-15,0.049224053
2713,Madhya Pradesh,MANDLA,7006,2010-01-15,0.0
2714,Madhya Pradesh,MANDSAUR,8001,2010-01-15,0.27570838
2715,Madhya Pradesh,MANDSAUR,8002,2010-01-15,0.7991711
2716,Madhya Pradesh,MANDSAUR,8003,2010-01-15,1.0428308
2717,Madhya Pradesh,MANDSAUR,8004,2010-01-15,2.2983513
2718,Madhya Pradesh,MANDSAUR,8005,2010-01-15,0.588754
2719,Madhya Pradesh,MANDSAUR,8006,2010-01-15,1.0161165
2720,Madhya Pradesh,MANDSAUR,8007,2010-01-15,0.5442356
2721,Madhya Pradesh,MANDSAUR,8008,2010-01-15,0.45884472
2722,Madhya Pradesh,MORENA,9001,2010-01-15,0.0
2723,Madhya Pradesh,MORENA,9003,2010-01-15,0.9610634
2724,Madhya Pradesh,MORENA,9004,2010-01-15,0.8290456
2725,Madhya Pradesh,MORENA,9005,2010-01-15,0.022063032
2726,Madhya Pradesh,MORENA,9006,2010-01-15,0.1585587
2727,Madhya Pradesh,NARSINGPUR,1,2010-01-15,0.0
2728,Madhya Pradesh,NARSINGPUR,2,2010-01-15,0.0
2729,Madhya Pradesh,NARSINGPUR,3,2010-01-15,0.0
2730,Madhya Pradesh,NARSINGPUR,4,2010-01-15,0.0
2731,Madhya Pradesh,NARSINGPUR,5,2010-01-15,0.0
2732,Madhya Pradesh,NEEMUCH,1001,2010-01-15,0.781539
2733,Madhya Pradesh,NEEMUCH,1002,2010-01-15,2.9442956
2734,Madhya Pradesh,NEEMUCH,1003,2010-01-15,0.8677348
2735,Madhya Pradesh,NEEMUCH,1005,2010-01-15,1.9122884
2736,Madhya Pradesh,PANNA,2001,2010-01-15,0.0
2737,Madhya Pradesh,PANNA,2002,2010-01-15,0.0
2738,Madhya Pradesh,PANNA,2003,2010-01-15,0.0
2739,Madhya Pradesh,PANNA,2004,2010-01-15,0.0
2740,Madhya Pradesh,PANNA,2005,2010-01-15,0.0
2741,Madhya Pradesh,PANNA,2006,2010-01-15,0.0
2742,Madhya Pradesh,PANNA,2007,2010-01-15,0.0
2743,Madhya Pradesh,PANNA,2008,2010-01-15,0.0
2744,Madhya Pradesh,PANNA,2009,2010-01-15,0.0
2745,Madhya Pradesh,RAISEN,3001,2010-01-15,0.0
2746,Madhya Pradesh,RAISEN,3002,2010-01-15,0.0
2747,Madhya Pradesh,RAISEN,3004,2010-01-15,0.0
2748,Madhya Pradesh,RAISEN,3005,2010-01-15,0.0
2749,Madhya Pradesh,RAISEN,3006,2010-01-15,0.0
2750,Madhya Pradesh,RAISEN,3007,2010-01-15,0.0
2751,Madhya Pradesh,RAISEN,3008,2010-01-15,0.0
2752,Madhya Pradesh,RAJGARH,4001,2010-01-15,0.08556025
2753,Madhya Pradesh,RAJGARH,4002,2010-01-15,1.5671179
2754,Madhya Pradesh,RAJGARH,4003,2010-01-15,0.8629571
2755,Madhya Pradesh,RAJGARH,4004,2010-01-15,0.0
2756,Madhya Pradesh,RAJGARH,4005,2010-01-15,0.021641577
2757,Madhya Pradesh,RAJGARH,4006,2010-01-15,1.1832988
2758,Madhya Pradesh,RAJGARH,4007,2010-01-15,0.35928112
2759,Madhya Pradesh,RATLAM,5002,2010-01-15,0.0023170407
2760,Madhya Pradesh,RATLAM,5003,2010-01-15,0.005737033
2761,Madhya Pradesh,RATLAM,5004,2010-01-15,0.33048257
2762,Madhya Pradesh,RATLAM,5005,2010-01-15,0.0
2763,Madhya Pradesh,RATLAM,5006,2010-01-15,0.0
2764,Madhya Pradesh,RATLAM,5007,2010-01-15,0.0
2765,Madhya Pradesh,RATLAM,5008,2010-01-15,0.0
2766,Madhya Pradesh,REWA,6001,2010-01-15,0.0
2767,Madhya Pradesh,REWA,6002,2010-01-15,0.0
2768,Madhya Pradesh,REWA,6003,2010-01-15,0.0
2769,Madhya Pradesh,REWA,6004,2010-01-15,0.0
2770,Madhya Pradesh,REWA,6005,2010-01-15,0.0
2771,Madhya Pradesh,REWA,6007,2010-01-15,0.0
2772,Madhya Pradesh,REWA,6008,2010-01-15,0.0
2773,Madhya Pradesh,REWA,6009,2010-01-15,0.0
2774,Madhya Pradesh,REWA,6010,2010-01-15,0.0
2775,Madhya Pradesh,REWA,6011,2010-01-15,0.0
2776,Madhya Pradesh,SAGAR,7001,2010-01-15,0.0
2777,Madhya Pradesh,SAGAR,7002,2010-01-15,0.0
2778,Madhya Pradesh,SAGAR,7003,2010-01-15,0.0
2779,Madhya Pradesh,SAGAR,7004,2010-01-15,0.0
2780,Madhya Pradesh,SAGAR,7005,2010-01-15,0.0
2781,Madhya Pradesh,SAGAR,7006,2010-01-15,0.0
2782,Madhya Pradesh,SAGAR,7007,2010-01-15,0.0
2783,Madhya Pradesh,SAGAR,7009,2010-01-15,0.0
2784,Madhya Pradesh,SAGAR,7010,2010-01-15,0.0
2785,Madhya Pradesh,SAGAR,7011,2010-01-15,0.0
2786,Madhya Pradesh,SATNA,8001,2010-01-15,0.0
2787,Madhya Pradesh,SATNA,8002,2010-01-15,0.0
2788,Madhya Pradesh,SATNA,8003,2010-01-15,0.0
2789,Madhya Pradesh,SATNA,8004,2010-01-15,0.0
2790,Madhya Pradesh,SATNA,8005,2010-01-15,0.0
2791,Madhya Pradesh,SATNA,8006,2010-01-15,0.0
2792,Madhya Pradesh,SATNA,8007,2010-01-15,0.0
2793,Madhya Pradesh,SATNA,8008,2010-01-15,0.0
2794,Madhya Pradesh,SATNA,8009,2010-01-15,0.0
2795,Madhya Pradesh,SEHORE,9001,2010-01-15,0.0
2796,Madhya Pradesh,SEHORE,9002,2010-01-15,0.0
2797,Madhya Pradesh,SEHORE,9003,2010-01-15,0.0
2798,Madhya Pradesh,SEHORE,9004,2010-01-15,0.0
2799,Madhya Pradesh,SEHORE,9005,2010-01-15,0.0
2800,Madhya Pradesh,SEHORE,9006,2010-01-15,0.0
2801,Madhya Pradesh,SEHORE,9007,2010-01-15,0.0
2802,Madhya Pradesh,SEHORE,9008,2010-01-15,0.0
2803,Madhya Pradesh,SEONI,1,2010-01-15,0.0
2804,Madhya Pradesh,SEONI,2,2010-01-15,0.0
2805,Madhya Pradesh,SEONI,3,2010-01-15,0.0
2806,Madhya Pradesh,SEONI,4,2010-01-15,2.341497e-05
2807,Madhya Pradesh,SEONI,6,2010-01-15,0.0
2808,Madhya Pradesh,SEONI,7,2010-01-15,0.0
2809,Madhya Pradesh,SEONI,8,2010-01-15,0.0
2810,Madhya Pradesh,SHAHDOL,1001,2010-01-15,0.0
2811,Madhya Pradesh,SHAHDOL,1002,2010-01-15,0.0
2812,Madhya Pradesh,SHAHDOL,1003,2010-01-15,0.0
2813,Madhya Pradesh,SHAHDOL,1004,2010-01-15,0.0
2814,Madhya Pradesh,SHAJAPUR,2001,2010-01-15,0.0
2815,Madhya Pradesh,SHAJAPUR,2002,2010-01-15,0.0
2816,Madhya Pradesh,SHAJAPUR,2003,2010-01-15,0.0
2817,Madhya Pradesh,SHAJAPUR,2004,2010-01-15,0.043482915
2818,Madhya Pradesh,SHAJAPUR,2005,2010-01-15,0.0
2819,Madhya Pradesh,SHEOPUR,3003,2010-01-11,0.0
2820,Madhya Pradesh,SHEOPUR,3004,2010-01-11,0.0
2821,Madhya Pradesh,SHEOPUR,3005,2010-01-11,0.0
2822,Madhya Pradesh,SHIVPURI,4003,2010-01-11,0.0
2823,Madhya Pradesh,SHIVPURI,4004,2010-01-11,0.004001607
2824,Madhya Pradesh,SHIVPURI,4005,2010-01-11,0.0
2825,Madhya Pradesh,SHIVPURI,4006,2010-01-11,0.0
2826,Madhya Pradesh,SHIVPURI,4007,2010-01-11,0.017286269
2827,Madhya Pradesh,SHIVPURI,4008,2010-01-11,0.0
2828,Madhya Pradesh,SIDHI,5001,2010-01-11,0.0
2829,Madhya Pradesh,SIDHI,5002,2010-01-11,0.0
2830,Madhya Pradesh,SIDHI,5003,2010-01-11,0.0040159523
2831,Madhya Pradesh,SIDHI,5004,2010-01-11,0.018176284
2832,Madhya Pradesh,SIDHI,5005,2010-01-11,0.094078794
2833,Madhya Pradesh,SIDHI,5006,2010-01-11,0.042615302
2834,Madhya Pradesh,SINGRAULI,6002,2010-01-11,0.0
2835,Madhya Pradesh,SINGRAULI,6003,2010-01-11,0.0
2836,Madhya Pradesh,TIKAMGARH,7001,2010-01-11,0.0
2837,Madhya Pradesh,TIKAMGARH,7002,2010-01-11,0.0
2838,Madhya Pradesh,TIKAMGARH,7003,2010-01-11,0.0090131
2839,Madhya Pradesh,TIKAMGARH,7004,2010-01-11,0.0
2840,Madhya Pradesh,SHIVPURI,4001,2010-01-11,0.0
2841,Madhya Pradesh,TIKAMGARH,7006,2010-01-11,0.06068372
2842,Madhya Pradesh,UJJAIN,8001,2010-01-11,0.89809644
2843,Madhya Pradesh,UJJAIN,8002,2010-01-11,2.5298264
2844,Madhya Pradesh,UJJAIN,8003,2010-01-11,0.023962889
2845,Madhya Pradesh,UJJAIN,8005,2010-01-11,0.0
2846,Madhya Pradesh,UJJAIN,8006,2010-01-11,0.13178144
2847,Madhya Pradesh,UJJAIN,8007,2010-01-11,0.75182354
2848,Madhya Pradesh,UMARIA,9002,2010-01-11,0.0
2849,Madhya Pradesh,UMARIA,9003,2010-01-11,0.0
2850,Madhya Pradesh,UMARIA,9004,2010-01-11,0.0
2851,Madhya Pradesh,UMARIA,9005,2010-01-11,0.007927252
2852,Madhya Pradesh,VIDISHA,1,2010-01-11,0.3485781
2853,Madhya Pradesh,VIDISHA,2,2010-01-11,2.2145352
2854,Madhya Pradesh,VIDISHA,3,2010-01-11,2.859708
2855,Madhya Pradesh,VIDISHA,4,2010-01-11,0.0029604002
2856,Madhya Pradesh,VIDISHA,6,2010-01-11,0.23514906
2857,Madhya Pradesh,VIDISHA,7,2010-01-11,0.33501425
2858,Madhya Pradesh,VIDISHA,8,2010-01-11,0.06728792
2859,Madhya Pradesh,VIDISHA,9,2010-01-11,0.0
2860,Madhya Pradesh,VIDISHA,10,2010-01-11,0.92119634
2861,Madhya Pradesh,KHARGONE,1001,2010-01-11,4.693735
2862,Madhya Pradesh,KHARGONE,1002,2010-01-11,2.0105546
2863,Madhya Pradesh,TIKAMGARH,7005,2010-01-11,0.029830739
2864,Madhya Pradesh,UJJAIN,8004,2010-01-11,0.036701582
2865,Madhya Pradesh,KHARGONE,1004,2010-01-11,0.6261167
2866,Madhya Pradesh,KHARGONE,1005,2010-01-11,1.669659
2867,Madhya Pradesh,KHARGONE,1006,2010-01-11,9.274024
2868,Madhya Pradesh,KHARGONE,1007,2010-01-11,2.679428
2869,Madhya Pradesh,KHARGONE,1008,2010-01-11,2.2174575
2870,Madhya Pradesh,NIWARI,2001,2010-01-11,0.0
2871,Madhya Pradesh,SHEOPUR,3002,2010-01-15,1.6452364
2872,Madhya Pradesh,SHEOPUR,3003,2010-01-15,0.24882984
2873,Madhya Pradesh,SHEOPUR,3004,2010-01-15,1.7069842
2874,Madhya Pradesh,SHEOPUR,3005,2010-01-15,1.3124166
2875,Madhya Pradesh,SHIVPURI,4001,2010-01-15,0.0
2876,Madhya Pradesh,SHIVPURI,4002,2010-01-15,1.3483665
2877,Madhya Pradesh,SHIVPURI,4003,2010-01-15,0.0
2878,Madhya Pradesh,SHIVPURI,4004,2010-01-15,0.0
2879,Madhya Pradesh,SHIVPURI,4005,2010-01-15,0.030197654
2880,Madhya Pradesh,SHIVPURI,4006,2010-01-15,0.0
2881,Madhya Pradesh,SHIVPURI,4007,2010-01-15,0.0
2882,Madhya Pradesh,SHIVPURI,4008,2010-01-15,0.25270608
2883,Madhya Pradesh,SIDHI,5001,2010-01-15,0.0
2884,Madhya Pradesh,SIDHI,5002,2010-01-15,0.0
2885,Madhya Pradesh,SIDHI,5003,2010-01-15,0.0
2886,Madhya Pradesh,SIDHI,5005,2010-01-15,0.0
2887,Madhya Pradesh,SIDHI,5006,2010-01-15,0.0
2888,Madhya Pradesh,SINGRAULI,6001,2010-01-15,0.0
2889,Madhya Pradesh,SINGRAULI,6002,2010-01-15,0.0
2890,Madhya Pradesh,SINGRAULI,6003,2010-01-15,0.0
2891,Madhya Pradesh,TIKAMGARH,7001,2010-01-15,0.0
2892,Madhya Pradesh,TIKAMGARH,7002,2010-01-15,0.0
2893,Madhya Pradesh,TIKAMGARH,7003,2010-01-15,0.0
2894,Madhya Pradesh,TIKAMGARH,7004,2010-01-15,0.0
2895,Madhya Pradesh,TIKAMGARH,7005,2010-01-15,0.0
2896,Madhya Pradesh,TIKAMGARH,7006,2010-01-15,0.0
2897,Madhya Pradesh,UJJAIN,8001,2010-01-15,0.0
2898,Madhya Pradesh,UJJAIN,8003,2010-01-15,0.04022277
2899,Madhya Pradesh,UJJAIN,8004,2010-01-15,0.0
2900,Madhya Pradesh,UJJAIN,8005,2010-01-15,0.0
2901,Madhya Pradesh,UJJAIN,8006,2010-01-15,0.014919126
2902,Madhya Pradesh,UJJAIN,8007,2010-01-15,0.0
2903,Madhya Pradesh,UMARIA,9001,2010-01-15,0.0
2904,Madhya Pradesh,UMARIA,9002,2010-01-15,0.0
2905,Madhya Pradesh,UMARIA,9003,2010-01-15,0.0
2906,Madhya Pradesh,UMARIA,9004,2010-01-15,0.0
2907,Madhya Pradesh,UMARIA,9005,2010-01-15,0.0
2908,Madhya Pradesh,VIDISHA,1,2010-01-15,0.0
