Unnamed: 0,State,District,Reg_id,date,mean,max,min
210,Madhya Pradesh,KHARGONE,1001,2024-01-21,16.89779,24.045008,11.340204
211,Madhya Pradesh,VIDISHA,12,2024-01-21,13.3337345,20.4414,7.532739
212,Madhya Pradesh,VIDISHA,11,2024-01-21,13.347742,20.452417,7.5871215
213,Madhya Pradesh,VIDISHA,10,2024-01-21,13.113764,20.236628,7.4426513
214,Madhya Pradesh,VIDISHA,9,2024-01-21,12.722406,20.030878,6.698999
215,Madhya Pradesh,VIDISHA,8,2024-01-21,12.992273,20.25805,7.346765
216,Madhya Pradesh,VIDISHA,7,2024-01-21,12.728968,20.03509,6.648309
217,Madhya Pradesh,VIDISHA,6,2024-01-21,12.83404,20.243586,6.7765136
218,Madhya Pradesh,VIDISHA,5,2024-01-21,13.047358,20.117609,7.691339
219,Madhya Pradesh,VIDISHA,4,2024-01-21,12.648279,20.071466,6.311334
220,Madhya Pradesh,VIDISHA,3,2024-01-21,13.621393,20.498713,7.986261
221,Madhya Pradesh,VIDISHA,2,2024-01-21,13.309778,20.424524,7.3197875
222,Madhya Pradesh,VIDISHA,1,2024-01-21,12.815577,20.192377,6.5311217
223,Madhya Pradesh,UMARIA,9007,2024-01-21,14.017176,21.033258,9.019922
224,Madhya Pradesh,UMARIA,9006,2024-01-21,13.810297,20.950922,8.221216
225,Madhya Pradesh,UMARIA,9005,2024-01-21,12.8944645,20.577448,6.517053
226,Madhya Pradesh,UMARIA,9004,2024-01-21,13.667261,21.023462,7.9040465
227,Madhya Pradesh,UMARIA,9003,2024-01-21,12.849268,20.627985,6.399011
228,Madhya Pradesh,UMARIA,9002,2024-01-21,13.295252,20.803675,7.1526732
229,Madhya Pradesh,UMARIA,9001,2024-01-21,13.15066,20.676264,7.003259
230,Madhya Pradesh,UJJAIN,8011,2024-01-21,14.558222,21.827417,8.461847
231,Madhya Pradesh,UJJAIN,8010,2024-01-21,14.682825,21.859888,8.706232
232,Madhya Pradesh,UJJAIN,8009,2024-01-21,14.183802,21.459192,8.01977
233,Madhya Pradesh,UJJAIN,8008,2024-01-21,14.719751,21.874384,8.461481
234,Madhya Pradesh,UJJAIN,8007,2024-01-21,14.411158,21.603632,8.159479
235,Madhya Pradesh,UJJAIN,8006,2024-01-21,13.948023,21.199549,7.730066
236,Madhya Pradesh,UJJAIN,8005,2024-01-21,14.61767,21.861628,8.557154
237,Madhya Pradesh,UJJAIN,8004,2024-01-21,15.124445,22.164331,8.803217
238,Madhya Pradesh,RAJGARH,4008,2024-01-21,13.482904,20.423548,8.12652
239,Madhya Pradesh,RAJGARH,4009,2024-01-21,13.738794,20.814234,7.6547484
240,Madhya Pradesh,RATLAM,5001,2024-01-21,14.123865,21.404718,7.668329
241,Madhya Pradesh,RATLAM,5002,2024-01-21,17.165888,23.945734,11.350672
242,Madhya Pradesh,RATLAM,5003,2024-01-21,14.741083,21.811213,8.156
243,Madhya Pradesh,RATLAM,5004,2024-01-21,15.7816105,22.488153,9.56518
244,Madhya Pradesh,RAJGARH,4007,2024-01-21,13.595392,20.733484,7.522638
245,Madhya Pradesh,RAJGARH,4006,2024-01-21,13.588099,20.584223,7.516626
246,Madhya Pradesh,RAJGARH,4005,2024-01-21,13.750849,20.84585,7.815088
247,Madhya Pradesh,RAJGARH,4004,2024-01-21,13.685694,20.682001,8.219019
248,Madhya Pradesh,RAJGARH,4003,2024-01-21,13.644526,20.706446,7.6609435
249,Madhya Pradesh,RAJGARH,4002,2024-01-21,13.603815,20.697107,7.4256835
250,Madhya Pradesh,RAJGARH,4001,2024-01-21,13.602289,20.575861,8.022516
251,Madhya Pradesh,RAISEN,3010,2024-01-21,15.171686,21.511255,9.333338
252,Madhya Pradesh,RAISEN,3009,2024-01-21,14.61175,21.17187,9.2857
253,Madhya Pradesh,RAISEN,3008,2024-01-21,14.903009,21.41952,9.259821
254,Madhya Pradesh,RAISEN,3007,2024-01-21,13.756159,20.669733,8.177912
255,Madhya Pradesh,RAISEN,3006,2024-01-21,14.552851,21.14715,9.676447
256,Madhya Pradesh,RAISEN,3005,2024-01-21,14.3971195,20.961237,8.909845
257,Madhya Pradesh,RAISEN,3004,2024-01-21,15.000879,21.488398,8.87414
258,Madhya Pradesh,RAISEN,3003,2024-01-21,13.946924,20.689814,8.385523
259,Madhya Pradesh,RAISEN,3002,2024-01-21,15.024256,21.391108,9.391932
260,Madhya Pradesh,RAISEN,3001,2024-01-21,14.9126835,21.289698,9.606623
261,Madhya Pradesh,PANNA,2009,2024-01-21,12.405237,20.05462,6.3229003
262,Madhya Pradesh,PANNA,2008,2024-01-21,12.237574,20.2326,5.5925536
263,Madhya Pradesh,PANNA,2007,2024-01-21,12.560572,20.270624,6.395288
264,Madhya Pradesh,PANNA,2006,2024-01-21,12.056879,19.986292,5.4104857
265,Madhya Pradesh,PANNA,2005,2024-01-21,11.792109,18.985437,5.360803
266,Madhya Pradesh,PANNA,2004,2024-01-21,11.887171,19.494043,4.9862
267,Madhya Pradesh,PANNA,2003,2024-01-21,11.742151,19.199121,4.8487487
268,Madhya Pradesh,PANNA,2002,2024-01-21,12.276575,19.550837,6.111078
269,Madhya Pradesh,PANNA,2001,2024-01-21,11.500849,18.727594,5.411157
270,Madhya Pradesh,NEEMUCH,1007,2024-01-21,13.96969,20.62057,7.7388244
271,Madhya Pradesh,NEEMUCH,1006,2024-01-21,14.638056,20.24026,9.574457
272,Madhya Pradesh,NEEMUCH,1005,2024-01-21,14.674768,21.52215,8.090326
273,Madhya Pradesh,NEEMUCH,1004,2024-01-21,14.554163,21.441736,7.993585
274,Madhya Pradesh,NEEMUCH,1003,2024-01-21,14.160883,20.862055,8.131708
275,Madhya Pradesh,NEEMUCH,1002,2024-01-21,14.982965,21.851099,8.356867
276,Madhya Pradesh,NEEMUCH,1001,2024-01-21,14.3528385,21.176722,7.8599486
277,Madhya Pradesh,NARSINGPUR,6,2024-01-21,14.593195,21.320154,8.229395
278,Madhya Pradesh,NARSINGPUR,5,2024-01-21,15.246088,21.492334,9.013941
279,Madhya Pradesh,NARSINGPUR,4,2024-01-21,14.162104,20.99978,8.123804
280,Madhya Pradesh,NARSINGPUR,3,2024-01-21,14.536554,21.111353,8.072657
281,Madhya Pradesh,NARSINGPUR,2,2024-01-21,14.099421,21.097742,8.0029545
282,Madhya Pradesh,NARSINGPUR,1,2024-01-21,15.140802,21.163324,8.781153
283,Madhya Pradesh,MORENA,9008,2024-01-21,12.109888,18.3594,7.141748
284,Madhya Pradesh,MORENA,9007,2024-01-21,9.9742985,17.17608,5.831537
285,Madhya Pradesh,MORENA,9006,2024-01-21,10.925592,17.454615,6.5606933
286,Madhya Pradesh,MORENA,9005,2024-01-21,10.685205,17.396723,6.2138
287,Madhya Pradesh,MORENA,9004,2024-01-21,11.734125,18.103846,7.067804
288,Madhya Pradesh,MORENA,9003,2024-01-21,11.357721,17.85528,6.7049804
289,Madhya Pradesh,MORENA,9002,2024-01-21,10.651087,17.475489,5.937219
290,Madhya Pradesh,MORENA,9001,2024-01-21,10.1514225,17.24093,5.7698607
291,Madhya Pradesh,MANDSAUR,8009,2024-01-21,13.954706,21.09173,7.572046
292,Madhya Pradesh,MANDSAUR,8008,2024-01-21,14.185205,21.36944,7.4985595
293,Madhya Pradesh,MANDSAUR,8007,2024-01-21,13.983271,20.898798,7.7782226
294,Madhya Pradesh,MANDSAUR,8006,2024-01-21,14.863611,21.885706,8.059626
295,Madhya Pradesh,MANDSAUR,8005,2024-01-21,14.432276,21.620356,7.6350036
296,Madhya Pradesh,MANDSAUR,8004,2024-01-21,14.65188,21.663446,7.9363647
297,Madhya Pradesh,MANDSAUR,8003,2024-01-21,14.09997,20.73504,8.15243
298,Madhya Pradesh,MANDSAUR,8002,2024-01-21,15.123865,22.01214,8.534693
299,Madhya Pradesh,MANDSAUR,8001,2024-01-21,14.635492,20.207361,9.558924
300,Madhya Pradesh,MANDLA,7006,2024-01-21,15.222834,22.606562,9.069208
301,Madhya Pradesh,MANDLA,7005,2024-01-21,15.168177,22.40362,9.066462
302,Madhya Pradesh,MANDLA,7004,2024-01-21,16.574518,23.940607,10.344904
303,Madhya Pradesh,MANDLA,7003,2024-01-21,16.059351,23.680475,9.67901
304,Madhya Pradesh,MANDLA,7002,2024-01-21,15.885065,23.724695,9.271601
305,Madhya Pradesh,MANDLA,7001,2024-01-21,16.531641,24.092096,9.775263
306,Madhya Pradesh,KATNI,6009,2024-01-21,12.30694,20.454767,5.416681
307,Madhya Pradesh,KATNI,6008,2024-01-21,12.883081,20.603388,6.564203
